"gene_id"	"recomb_50kb"	"recomb_100kb"	"recomb_200kb"	"recomb_500kb"	"recomb_1000kb"
"ENSG00000004776"	0.200955779431051	0.742804123973908	1.39897924772475	1.62391788735678	1.68632968792404
"ENSG00000004777"	1.37281924177771	1.1923585026701	1.44735410459896	1.54788155530604	1.68849890621608
"ENSG00000004779"	0.124123491050821	0.135630681873132	0.164897762324859	1.69910424662729	1.61040913679758
"ENSG00000004799"	0.264211694074308	1.34875079540829	0.917536573577594	0.8144799785508	0.879500799638447
"ENSG00000004809"	1.60624575057492	1.89477912689777	1.58691464275354	1.43081469937313	1.17803299473335
"ENSG00000004838"	0.0490302805489105	0.247703684454763	0.197261119061538	0.231992376036748	0.155161465474982
"ENSG00000004846"	6.51135210237508	3.98149161450396	2.64633326769838	1.42125523573678	1.50488158019881
"ENSG00000004864"	0.220682717718633	0.116352527624777	0.165429863995412	0.851791218782079	0.703223871771808
"ENSG00000004866"	0.0794638248037128	0.935338823320447	0.53097805753709	0.845682155271085	0.595679821084573
"ENSG00000004897"	0.0338724407936641	0.212113798677313	1.1764739293347	0.670545789048961	NA
"ENSG00000004939"	2.73705524721563	1.96421555595449	1.72358120162064	0.857141392267731	0.72340603726453
"ENSG00000004948"	0.35889085573496	1.19288646069267	0.71108236232958	1.33578466215787	1.47508897844573
"ENSG00000004975"	0.307463548547145	1.25309319004375	1.7783758036904	2.34138162669237	2.09428757433715
"ENSG00000005001"	3.56890910983804	2.17842754188708	2.3720860789101	2.34905575858667	1.89731876524845
"ENSG00000005007"	0.000787286432699141	1.23811294462336	2.23198102540751	1.588149792831	1.27280398318628
"ENSG00000005020"	0.12279107112959	0.425504579961559	0.21867375056386	0.551732053999153	0.915309920435144
"ENSG00000005059"	0.379425383322807	0.401971349848663	0.374275255130789	0.54064612889653	0.621974781956969
"ENSG00000005073"	2.89682995077562	1.95535387295727	1.46072881732426	0.916370030462183	0.642240684737941
"ENSG00000005075"	NA	NA	NA	0.802951081361534	0.630387649636095
"ENSG00000005100"	0.512637652773114	0.488310826361803	0.479974875882032	0.604074981972548	1.59952528715664
"ENSG00000005102"	0.326996270669019	3.09823063860637	1.84938360277298	1.02928209003395	0.678364134721338
"ENSG00000005108"	4.93194058977442	9.13187397794464	5.79355622793167	3.349483044033	2.36545337641373
"ENSG00000005156"	0.338044955445295	0.323305946323334	0.178739041636852	0.41822760780653	1.70907771584096
"ENSG00000005175"	0.0752396678087837	0.142375629261371	0.372720034008454	1.5747438136257	1.23326248150069
"ENSG00000005187"	0.258609905438129	0.266615782146824	NA	0.296395994055129	1.20778933660391
"ENSG00000005189"	NA	0.0155902572707341	0.0412874652908771	0.225854439519815	1.15060248531612
"ENSG00000005194"	0.160647791577261	0.5548271384643	0.844730179144468	2.23298850475839	2.94826055902753
"ENSG00000005238"	1.33244652398761	0.673263732229804	0.532995170684232	0.40507979958337	0.433034097348129
"ENSG00000005243"	0.430732733891136	0.462170264174672	0.285133879826421	0.606773654907587	NA
"ENSG00000005249"	0.233024632450948	0.520010761534912	0.623834453489072	0.483912166664978	0.932078984226246
"ENSG00000005339"	0.021079945236433	0.0362652991876453	0.730434574964071	1.52620881810015	1.6870015169052
"ENSG00000005379"	1.17843819821874	0.888075184663319	0.595115488599914	NA	0.998469197889173
"ENSG00000005381"	0.398339351405615	0.54693690382508	0.94339336469633	0.944561174119531	1.09592856218716
"ENSG00000005421"	0.149310326554306	0.615921484301845	0.750954401622165	0.827392486961976	0.642441384533575
"ENSG00000005436"	0.000674031600669103	0.265367779660068	0.420128706961087	0.799623024695054	1.07649445974717
"ENSG00000005448"	0.042546706461139	0.161218492941073	0.182498401779039	0.397911459163017	1.23200969749218
"ENSG00000005469"	0.669804835777125	0.614857784139263	0.605614608367123	0.572428427981737	0.427980690846351
"ENSG00000005471"	1.174585924672	0.641180874613374	0.918447609492707	0.53890293928828	0.443677587862434
"ENSG00000005483"	0.00958740578303857	0.0505061653263435	0.061778322973041	0.213023922805858	0.511766799390855
"ENSG00000005486"	1.4785041221405	0.958099215695342	1.62042976409129	1.07563012122119	NA
"ENSG00000005513"	7.01982795992551	3.85216018504293	4.37544622922393	4.40929140295937	NA
"ENSG00000005700"	0.0135180429886955	0.095664612400645	0.541761001640305	0.69917420773612	0.536451877150226
"ENSG00000005801"	2.21058139446136	3.29279274125882	2.51714549134463	3.17888822158144	2.63940776662983
"ENSG00000005810"	7.52987499704641e-05	4.2550807570321e-05	0.000739104565344922	0.417286351045689	0.827449081220972
"ENSG00000005812"	0.162550598265757	0.369285870016528	0.550528825146732	0.969528500313914	0.908706853357687
"ENSG00000005844"	2.13997158011826	1.19145903331115	1.18299467827536	NA	0.386718880443737
"ENSG00000005882"	1.07635440629987	0.783633842523897	2.99998385585869	3.51097593202701	2.03900616813917
"ENSG00000005884"	0.631130834049203	4.4979706956214	3.18738792343519	3.38021021634566	2.02759395377996
"ENSG00000005955"	0.0710961147712829	0.464203671191667	2.94828039210011	NA	2.21454553250756
"ENSG00000005961"	0.382607602953878	1.54643057264769	NA	1.06650436794772	0.687362062171546
"ENSG00000005981"	0.769429187623606	1.28857029392341	1.19219414783025	0.873729417901612	0.856516977839492
"ENSG00000006007"	0.0250753808745861	0.219548510177169	0.527717219770063	1.51734052792639	2.50096563534238
"ENSG00000006015"	0.668585170324807	0.716613138474232	0.605231507721281	1.12254479152296	1.52701962574146
"ENSG00000006016"	0.667787431911779	0.719374060699386	0.605207218939758	1.12534224384598	1.52695245596108
"ENSG00000006025"	3.34306665473383	1.88619416081968	1.30424578771085	0.674252537773877	0.38849774917865
"ENSG00000006042"	0.479915332051555	0.312860261943902	1.47700559977964	1.13102350706219	1.75686368863025
"ENSG00000006047"	1.48826967878017	1.59460251801294	1.85212728907062	2.20282200399452	2.0256053398322
"ENSG00000006059"	0.0382629293376016	0.131644748567458	0.0892381934271643	0.701502902874902	1.04240814943323
"ENSG00000006071"	1.29323815472883	3.12808411688447	3.30167218356614	2.17413929087178	1.73600049318567
"ENSG00000006074"	1.71197867354474	2.71460228929876	NA	NA	1.11841492192484
"ENSG00000006075"	2.162183987496	2.96337913419602	NA	NA	1.12191438901428
"ENSG00000006114"	0.152744545962059	0.301922298857563	0.473366550494716	2.04684869431383	1.40509101569704
"ENSG00000006116"	3.91900742566306	2.95833519968473	2.94648974618434	2.67393105369059	2.12232936648952
"ENSG00000006118"	0.408035571159565	0.630383442222379	0.948698562582454	2.00118178102175	1.20365353239762
"ENSG00000006125"	0	0.0174640186521289	0.629445596468276	1.00786168060025	1.61734664166489
"ENSG00000006128"	0.33832071200852	0.526078863450857	0.419566830448301	0.796617753171969	1.07739305091337
"ENSG00000006194"	0.246301260919508	4.07982930372375	2.81570659592778	2.00431072344347	1.64179168610655
"ENSG00000006210"	0.980347909428259	0.723523547934583	1.90941362462815	1.46684106581525	2.30589326452653
"ENSG00000006282"	2.10804281383119	2.01588822368488	1.6452489975419	1.62153536207893	1.72678448564356
"ENSG00000006283"	1.13139658719689	2.17991351928202	2.2068925471502	1.30825034621509	1.69853968249426
"ENSG00000006327"	1.68221018310491	3.56525476411904	2.51334170283831	2.1851685751067	1.8833422550041
"ENSG00000006377"	5.67931102933583	2.89636112524577	3.22225970257553	1.55968380581364	1.18889764599407
"ENSG00000006432"	0.0570434037148525	0.0914929166488528	1.30712125570978	2.12483708810467	1.29715009013642
"ENSG00000006451"	0.0295464390780787	0.0358974179315963	0.314051240736178	0.569026479244449	0.460507604398662
"ENSG00000006453"	0	0.013828325140519	0.500783700323886	1.30315626772384	1.34385962090658
"ENSG00000006459"	0.000625294185615128	0.00648647246221704	0.718635875154665	2.0467433718924	1.96713149665594
"ENSG00000006468"	5.24220806193164	2.87829956650137	3.38453695413654	3.40499379992959	2.88058875724757
"ENSG00000006530"	6.40069697766654e-10	0.00802619463389034	0.521252826030346	0.890875989733178	1.37492064979198
"ENSG00000006534"	1.25896086481931	0.766608957693596	0.54824121075523	0.702562504147782	0.872677817011749
"ENSG00000006555"	2.86786427475888	1.97145016784909	1.45021656104058	2.58181382572564	1.97894467022774
"ENSG00000006576"	0.0454156496829893	0.0239362910619068	0.350455050335425	0.944619452809565	1.18863645885489
"ENSG00000006606"	2.40684180157445	2.78187143203058	2.00260795786456	1.83089767109822	NA
"ENSG00000006607"	0.00919411585652672	NA	NA	NA	NA
"ENSG00000006611"	6.59778790354199	6.68953870622952	3.84493607433187	2.51275703981403	1.61527765182675
"ENSG00000006625"	0.0952721287238641	0.965927776811685	0.895115561665738	1.2106929698338	NA
"ENSG00000006634"	0.357196348195557	0.241662620022266	0.534075948013691	0.29004813109946	0.547571317935379
"ENSG00000006638"	6.08502420344109	4.31331558721801	2.68342372377575	3.5340913205387	3.67191038539451
"ENSG00000006652"	0.938232659475487	1.60357102572437	0.875886094161905	0.460489289368411	0.975872508223118
"ENSG00000006659"	0.0982335123810863	0.95719489580592	1.28289253258003	1.32197872173378	1.18768835567837
"ENSG00000006695"	0.34485740835528	0.702742605065666	0.999048941712132	4.85144566390252	4.43789413150386
"ENSG00000006704"	0.483055596495403	3.67753452957423	2.74233102732577	1.50999329871965	1.02497734907993
"ENSG00000006712"	1.96830314263602	1.82905496459702	1.2859365876807	1.27064512290839	1.33770090619215
"ENSG00000006715"	0.134118952410418	0.108550862385693	0.564890105789704	0.932308954386295	0.90033490655357
"ENSG00000006740"	0.299087149367978	1.56454365048211	1.34376986049414	2.52420189219564	2.91211354686393
"ENSG00000006744"	1.61640324308715	1.44025907997733	1.91721017455093	2.12726226920767	2.92650096961884
"ENSG00000006747"	1.67478113829076	3.66495426319176	2.53709624896184	1.39972311800795	1.12456402007515
"ENSG00000006788"	4.95407348722732	4.29278676548395	3.55761636103652	3.26085059339615	3.79313709838555
"ENSG00000006831"	0.144787357281519	0.125489371443984	3.13883391529358	3.93734860902048	2.78638466842911
"ENSG00000006837"	2.75757237400994e-05	0.0603262970102153	0.0695379273492321	0.719800793771353	0.902055783491827
"ENSG00000007001"	0.304114895683738	2.13398927873209	1.52144217185885	1.30154038580458	1.08051949725888
"ENSG00000007038"	3.39079272665124	3.2184199431126	2.36244980510294	2.27898567232135	1.56675870676413
"ENSG00000007047"	3.33846968125867	2.54557956706383	1.39501323990876	1.4282345955477	1.85225575256581
"ENSG00000007062"	2.22120221380226	1.70144894046014	2.56065902249236	1.56282196278644	1.21837611055373
"ENSG00000007080"	4.39941871321891	2.66507040152032	2.76714117565024	2.65087091868891	2.98817188050243
"ENSG00000007129"	0.947579425197534	0.715769164636731	0.849215434576796	1.02730682133079	NA
"ENSG00000007168"	0.00507079603284277	0.677610401986741	1.2725671272775	2.51528739577068	2.45069268103253
"ENSG00000007171"	0.810572846625428	0.836082340134795	0.588102603921405	0.989170655498578	0.665630681894764
"ENSG00000007174"	2.38278910258921	1.71620958236098	1.8396038622959	2.26983446413387	2.19759142497823
"ENSG00000007202"	0	0.0147243223911993	0.294987963217609	0.414039148497534	0.44963942126732
"ENSG00000007216"	1.00174750684176	0.715347107835261	0.985292912758554	0.557662888199747	0.329757025831331
"ENSG00000007237"	5.03861489064398	8.7266306464284	7.74707606364809	6.45288796612123	4.65985987143226
"ENSG00000007255"	0.97733272485655	1.83433086758264	1.81195218802315	1.91110844240655	1.87391255073328
"ENSG00000007264"	6.63113817786003	3.9215614143641	4.41098218248715	3.7394925651684	3.58820881560556
"ENSG00000007306"	0.310506698793476	0.315366546696772	1.00608907250152	0.81599271669571	0.884276130149115
"ENSG00000007312"	1.5890151958194	1.52989998567104	1.40896253494853	0.773717632910381	0.978786551550562
"ENSG00000007314"	2.19010192796199	2.40844959152926	1.49771296040556	0.805875619800057	0.973168990535736
"ENSG00000007341"	0.0227948617571757	0.0113973389048888	0.403929724766205	1.00461540175701	0.884932137104374
"ENSG00000007372"	0.661645668396396	0.749862318762265	0.733601662957195	1.16072941968004	1.17955784036835
"ENSG00000007376"	2.43981400865794	5.37353082903587	3.902615719677	NA	NA
"ENSG00000007384"	NA	NA	NA	NA	NA
"ENSG00000007392"	NA	NA	NA	NA	NA
"ENSG00000007402"	0.0513976564401836	0.303144271426942	0.317635476841617	0.177416746686409	NA
"ENSG00000007516"	1.26773160651187	0.814122786562686	1.6388345173075	2.47995766244476	2.38020128851255
"ENSG00000007520"	1.1649783551931	0.749056571648261	1.65927094144198	2.42332845718261	2.23225305851214
"ENSG00000007541"	NA	NA	NA	NA	NA
"ENSG00000007545"	0.0359990382625477	0.101938301738053	0.138547541646897	0.895421065690485	1.74102294105109
"ENSG00000007866"	2.32470388021543	1.42529630640733	0.869825963002467	0.456665606743847	0.465859961898353
"ENSG00000007908"	0.0654435983875126	0.225972205972817	0.421556567337848	1.45440920190177	0.915563580772121
"ENSG00000007923"	0.0762603238506457	0.148564907634402	0.663524729264905	0.850922788199195	0.985888821700854
"ENSG00000007933"	0.267980530220875	1.24734830542448	1.16423875163114	1.32305820699214	1.03444867580118
"ENSG00000007944"	0.763394493760313	1.64975054067728	1.80577503444869	1.36547448135538	1.69366839844407
"ENSG00000007968"	0.936037817385713	1.08093133681773	1.93196498676279	1.29672131802909	0.778553417920702
"ENSG00000008018"	NA	NA	NA	NA	NA
"ENSG00000008083"	0.54022478244136	0.312231672169242	0.238548309873109	0.322716531402251	1.6176472190126
"ENSG00000008118"	2.38217300792456	5.37259958076923	4.34936930878622	2.28050054235522	1.36364731231283
"ENSG00000008128"	NA	0.342679118551103	0.231380011795759	NA	NA
"ENSG00000008130"	NA	0.107561818498074	0.17601841422393	NA	NA
"ENSG00000008196"	0.0123083815826007	0.0290240356157678	0.0425103405257429	0.184775068859595	0.372840813364445
"ENSG00000008197"	0.0188789254088625	0.0863220555047861	0.131021194039738	0.199184311823668	0.401630803177685
"ENSG00000008226"	0.330693720365875	0.916860857929387	0.633070402552974	0.672043954694718	0.765852436360045
"ENSG00000008256"	1.51967968888336e-05	0.0461844057282699	0.397227837551612	NA	0.829585919115641
"ENSG00000008277"	0.455228568837556	0.275894738560436	0.205157744936093	0.662587656996673	0.475870583686392
"ENSG00000008282"	0.681593396686072	1.48607722818259	2.34976971042639	2.25947882459577	2.58857547303572
"ENSG00000008283"	0.444875718842653	1.35560735577019	1.11796499719161	NA	0.319773702352078
"ENSG00000008294"	0	0	0.681895107358369	0.979831051979961	1.28813959633277
"ENSG00000008300"	0.499011033629917	0.366511358881646	0.316623457732284	0.164693703691884	0.145194047048005
"ENSG00000008311"	0.00152365420422965	0.198949045025139	0.161818399825903	0.742683214263312	0.740032449423952
"ENSG00000008323"	4.87744702356067	5.81439758783026	5.2499220885813	3.08769523004506	2.7079497665298
"ENSG00000008324"	0.0519847298420914	0.0580346507829424	0.862546150506731	1.39169444744212	1.18019877835677
"ENSG00000008382"	4.45415806078226	2.45390274838318	2.12867460346808	3.24622246820024	2.91004244221684
"ENSG00000008394"	0.41148080037393	0.276829172043121	0.591356055835029	1.90740656915895	1.78559358666392
"ENSG00000008405"	2.80065452174698e-07	1.40031325746085e-07	0.323281913529546	NA	0.621392231925455
"ENSG00000008438"	8.65141879131519	4.43736816538166	2.66632595903391	1.79109285089676	1.56340059932402
"ENSG00000008441"	2.66807006674411e-05	0.245740478562961	0.99272320472325	1.66270027705715	1.71328665090527
"ENSG00000008513"	3.71986461772271	9.08682033820864	5.58885827040455	3.37316227353947	3.06635843214028
"ENSG00000008516"	5.4219866322816	3.77209921816341	2.13607572638548	1.98160651594508	1.8766703978547
"ENSG00000008517"	5.81135456198439	3.06623332773139	2.0746188135774	1.92759736242751	1.87989264648201
"ENSG00000008710"	0.487065746290332	0.83797474378596	1.44154900632184	2.12969999807203	1.26700091951701
"ENSG00000008735"	NA	NA	NA	NA	NA
"ENSG00000008838"	1.08329773952264	0.933326037720858	1.20278127274145	0.645151465075838	0.603143127533051
"ENSG00000008853"	0.607584179108518	4.70755522176683	3.16141281934349	2.49868179297443	2.25351815154785
"ENSG00000008869"	0.00618230123657047	0.0604301333400903	0.113206371039259	0.5956274776854	1.29367913323516
"ENSG00000008952"	0.637899437981094	0.700347511637586	0.727635528420361	0.673908808832737	0.789369874068949
"ENSG00000008988"	0.0499854067340661	0.0973267263632506	0.460174390710789	0.527805177913039	0.609341217496937
"ENSG00000009307"	0.00256803997665092	0.305938711450852	0.188167228816495	0.131245979715651	0.825601220505847
"ENSG00000009335"	0	0	0.718189443969326	1.62132555368899	1.31994165970535
"ENSG00000009413"	0.00784056044164797	0.026750813584351	0.0442712983559565	0.278968665823262	0.680860231909484
"ENSG00000009709"	2.78298292861443	5.8338499774189	3.72535425043763	3.57920035372968	2.96010634589618
"ENSG00000009724"	0.5142155592532	2.23109285072962	2.40409950012289	2.43340759514117	2.4073000627723
"ENSG00000009765"	0.707626073426051	2.61314140553155	2.31922210197246	1.88043183002669	1.90674215089812
"ENSG00000009780"	0.0403796383106505	0.0881471193894035	0.611622901560018	0.826902600278843	0.668175548954725
"ENSG00000009790"	0.720634516708274	0.370935128599281	0.673851662984027	2.04940018359739	1.24196867575029
"ENSG00000009830"	0.529831946066301	1.66128401773066	1.2151864637801	1.19051650742843	1.31470533115926
"ENSG00000009844"	0.0769026123294491	0.0562887948654813	0.266627550501816	0.629992558998572	0.519635914801238
"ENSG00000009950"	0.279019208581221	0.608868816986077	0.410131809221949	0.838994349041704	NA
"ENSG00000009954"	0.000135150667797111	0.0499659934851896	0.569576837903	NA	NA
"ENSG00000010017"	0.000412367271072471	0.275078838944608	0.749257922165508	1.53079904551282	1.76922085792983
"ENSG00000010030"	7.04131901092286	4.88015290516455	3.05141496704218	1.61551249344658	1.30263992818793
"ENSG00000010072"	0.117396309592231	0.354098741003912	0.381662150382043	0.826662717355171	1.03244514953975
"ENSG00000010165"	0.159241053919171	0.94933110343299	0.511665723952919	0.506709404478797	0.615715631157794
"ENSG00000010219"	2.64146753887925	1.64662450337157	1.48219811137301	1.38875432571009	2.93479068001207
"ENSG00000010244"	0	0.0681586197107683	0.519795873649568	1.72756369635649	0.959346541838178
"ENSG00000010256"	0.172313361014977	0.363288830045113	0.297790132134894	0.253483930825663	0.171751424467247
"ENSG00000010270"	0.000285666812662515	0.228238971759583	2.56700618563294	1.41108479097166	1.45858155065669
"ENSG00000010278"	1.31583703867046	2.06582797709113	2.24700682609878	3.6525303732026	2.54000071605919
"ENSG00000010282"	1.60135770461399	0.977527969517612	0.546350654125079	0.673273558477456	1.22291079192881
"ENSG00000010292"	0.103711152979171	0.384417391503409	1.0907420124255	2.77277591567171	2.60072362172892
"ENSG00000010295"	0.587150263030666	0.336478130758984	0.949129535548872	3.05178674211552	2.55553306440763
"ENSG00000010310"	1.26527311318512	1.44736925356337	1.22608955230206	1.01273980647378	1.51840193719043
"ENSG00000010318"	0.117505872490449	0.110342576949388	0.201144687358127	0.386791909243241	0.344785815246522
"ENSG00000010319"	0.132772895547623	0.0899246810278775	0.202933943239908	0.13397589058025	0.336044421768192
"ENSG00000010322"	0.484816520332655	0.334570004657034	0.200058956988696	0.111880776616879	0.337003991942207
"ENSG00000010327"	0.585291647190386	0.292757718939218	0.181233751381774	NA	0.32374760808481
"ENSG00000010361"	0.911104254081799	0.976175282741386	2.81914405417735	1.75544224290977	1.71038300783453
"ENSG00000010379"	NA	NA	NA	NA	NA
"ENSG00000010438"	0.33439825956736	0.199047915283448	0.10909019294096	0.70955234487303	0.634889606355675
"ENSG00000010539"	2.57013918623191	1.96431807614878	2.50506308421019	2.06598290697202	1.75342643524989
"ENSG00000010610"	5.57346433140636	6.05702519998527	3.44697696409996	1.79811054271193	2.33922296581491
"ENSG00000010626"	0.235295986966154	0.376126834231624	2.37923551779579	1.94021780168164	1.59827740636222
"ENSG00000010704"	0.117194226910605	0.680391670163712	0.519801652465013	0.515914964677866	0.417130487182881
"ENSG00000010803"	4.23403831290411e-08	3.90094179243406e-05	0.00204535019148895	0.667842937057736	1.25569389054891
"ENSG00000010810"	0.398827763135283	0.317111372332453	0.509498195020665	0.573706129570947	0.592294698204456
"ENSG00000010818"	0.432784429854913	1.01871328447722	1.61243880931608	1.16652941392669	0.806028090982757
"ENSG00000010932"	5.95373218747659	3.04536746796007	1.65384116239591	1.56359398849086	1.00937444271605
"ENSG00000011007"	0.16923754436262	0.559032209251245	0.470102142754379	1.29436246299922	1.57185950575207
"ENSG00000011009"	0.00793298853720357	0.165322085803803	0.610241554413863	1.2106859387458	1.57565731161655
"ENSG00000011021"	0.667037272915597	0.72683102958401	3.37025643730409	2.800593973507	2.71764598680422
"ENSG00000011028"	0.762325188564482	0.796526248133174	0.717805610372747	1.13904755833176	0.829084331320206
"ENSG00000011052"	0.32835086088418	0.934737832889345	0.484020815068569	0.905364571166697	1.21948607492852
"ENSG00000011083"	2.77369615149295	4.1339759815114	3.11538207322372	2.51733135646311	2.04373632336951
"ENSG00000011105"	2.53021275484496	3.01957746610789	2.52447874015927	2.95271779128389	3.25846314385339
"ENSG00000011114"	0.000173684836392971	0.020054087714949	0.555640074058788	0.53732065730787	0.932176798995168
"ENSG00000011132"	1.80536509471199	5.25039787225516	4.12039324702523	3.71150376013021	3.64595356389913
"ENSG00000011143"	1.43500443349634	1.86539500243977	1.24392121675583	0.956473176028147	1.23042020394438
"ENSG00000011198"	0.0997741130751816	1.09265967697784	0.644340298128626	0.432576956857566	0.586885639819946
"ENSG00000011243"	0.0295921764254935	1.63751968831591	1.16698953316319	1.24088131906639	1.4697936407829
"ENSG00000011258"	0.00134330545640694	0.0786652897306295	0.509359645026319	0.858386291689964	1.25734343983561
"ENSG00000011260"	0.164964412729363	0.0841349394792747	1.20515055684573	0.871592534631677	1.21587576406899
"ENSG00000011275"	0.050081612399224	0.0491487169946393	0.210751191764929	0.93070104033894	1.31343341456628
"ENSG00000011295"	0.0395058699572691	0.0734397572421827	NA	0.256930801773858	0.736313962813979
"ENSG00000011304"	1.4496547058035	NA	NA	NA	NA
"ENSG00000011332"	2.06905940102265	1.20575316887479	0.710329058215164	0.962164027139132	0.618741191680046
"ENSG00000011347"	2.29091339328235	2.37329991431459	1.72755665307848	1.07797791786539	1.28547065063966
"ENSG00000011376"	0.472434521424242	0.325546234051993	0.426568992458933	0.542437925222162	1.32234826441282
"ENSG00000011405"	0.000523794875075386	0.0211579093183556	0.0380231062002056	0.455569082200312	1.45829115335359
"ENSG00000011422"	5.4898849117603	3.38477545380158	2.16285546606237	1.95254443987449	1.39204748263912
"ENSG00000011426"	0.374002374182507	1.60498289069778	3.67341849187057	2.66785746366584	1.91927392514979
"ENSG00000011451"	3.41240268139922	1.96583297311294	1.28602681529898	1.4068254055219	1.31564919875629
"ENSG00000011454"	0	NA	0.00721891041192606	0.402760185806741	0.774483888730254
